11.02.2020	1.00162582	1.00505662
10.02.2020	1.00726306	1.02196835
07.02.2020	0.99453804	0.98379327
06.02.2020	1.00326301	1.00996815
05.02.2020	1.01118719	1.03374073
04.02.2020	1.01491721	1.04493077
03.02.2020	1.00719355	1.02175979
31.01.2020	0.98218300	0.94682824
30.01.2020	1.00301809	1.00933352
29.01.2020	0.99901785	0.99733277
28.01.2020	1.00993617	1.03008773
27.01.2020	0.98415741	0.95275145
24.01.2020	0.99084360	0.97281003
23.01.2020	1.00102419	1.00335182
22.01.2020	1.00017255	1.00079689
21.01.2020	0.99723207	0.99197546
17.01.2020	1.00374479	1.01151358
16.01.2020	1.00824862	1.02502509
15.01.2020	1.00175400	1.00554126
14.01.2020	0.99837007	0.99538943
13.01.2020	1.00685921	1.02085688
10.01.2020	0.99703002	0.99136927
09.01.2020	1.00653857	1.01989496
08.01.2020	1.00478648	1.01463870
07.01.2020	0.99708263	0.99152714
06.01.2020	1.00341787	1.01053282
03.01.2020	0.99282681	0.97875967
02.01.2020	1.00826210	1.02506555
31.12.2019	1.00305957	1.00899773
30.12.2019	0.99433254	0.98281664
27.12.2019	1.00014716	1.00026054
26.12.2019	1.00524160	1.01554380
24.12.2019	0.99991815	0.99957351
23.12.2019	1.00097973	1.00275821
20.12.2019	1.00505867	1.01499502
19.12.2019	1.00457339	1.01353921
18.12.2019	0.99968201	0.99886506
17.12.2019	1.00044955	1.00116766
16.12.2019	1.00726241	1.02160626
13.12.2019	1.00018739	1.00038117
12.12.2019	1.00869034	1.02589005
11.12.2019	1.00302374	1.00889026
10.12.2019	0.99901862	0.99687489
09.12.2019	0.99695257	0.99067674
06.12.2019	1.00925144	1.02757337
05.12.2019	1.00161632	1.00466797
04.12.2019	1.00643991	1.01913877
03.12.2019	0.99347821	0.98025369
02.12.2019	0.99148462	0.97427290
29.11.2019	0.99608579	0.98811375
27.11.2019	1.00427143	1.01267067
26.11.2019	1.00229274	1.00673460
25.11.2019	1.00760485	1.02267088
22.11.2019	1.00227285	1.00667489
21.11.2019	0.99851519	0.99540195
20.11.2019	0.99634161	0.98888120
19.11.2019	0.99950505	0.99837149
18.11.2019	1.00060073	1.00165856
15.11.2019	1.00779328	1.02323619
14.11.2019	1.00093530	1.00266223
13.11.2019	1.00080981	1.00228578
12.11.2019	1.00166296	1.00484521
11.11.2019	0.99813591	0.99426409
08.11.2019	1.00265896	1.00783322
07.11.2019	1.00282865	1.00834231
06.11.2019	1.00080119	1.00225995
05.11.2019	0.99891294	0.99659518
04.11.2019	1.00380276	1.01126465
01.11.2019	1.00976149	1.02914085
31.10.2019	0.99694189	0.99095471
30.10.2019	1.00321718	1.00978060
29.10.2019	0.99913215	0.99752546
28.10.2019	1.00554516	1.01676452
25.10.2019	1.00403705	1.01224021
24.10.2019	1.00188534	1.00578503
23.10.2019	1.00281208	1.00856528
22.10.2019	0.99639718	0.98932058
21.10.2019	1.00683606	1.02063719
18.10.2019	0.99604680	0.98826940
17.10.2019	1.00272794	1.00831286
16.10.2019	0.99796630	0.99402791
15.10.2019	1.00992005	1.02988917
14.10.2019	0.99857929	0.99586691
11.10.2019	1.01090385	1.03284058
10.10.2019	1.00638194	1.01927486
09.10.2019	1.00907098	1.02734197
08.10.2019	0.98440900	0.95335603
07.10.2019	0.99548911	0.98659637
04.10.2019	1.01418189	1.04267468
03.10.2019	1.00793879	1.02394538
02.10.2019	0.98206699	0.94633002
01.10.2019	0.98770984	0.96325858
30.09.2019	1.00508463	1.01523986
27.09.2019	0.99472144	0.98415031
26.09.2019	0.99760835	0.99281102
25.09.2019	1.00619532	1.01857195
24.09.2019	0.99162137	0.97485009
23.09.2019	0.99993989	0.99980567
20.09.2019	0.99514140	0.98541020
19.09.2019	1.00005639	1.00015516
18.09.2019	1.00037911	1.00112331
17.09.2019	1.00261813	1.00784036
16.09.2019	0.99690116	0.99068950
13.09.2019	0.99931209	0.99792228
12.09.2019	1.00291537	1.00873211
11.09.2019	1.00726598	1.02178393
10.09.2019	1.00035943	1.00106428
09.09.2019	0.99994315	0.99981545
06.09.2019	1.00094772	1.00282917
05.09.2019	1.01304655	1.03912562
04.09.2019	1.01087986	1.03262556
03.09.2019	0.99314014	0.97940644
30.08.2019	1.00072063	1.00207050
29.08.2019	1.01276513	1.03820396
28.08.2019	1.00662431	1.01978149
27.08.2019	0.99687612	0.99053694
26.08.2019	1.01106217	1.03309507
23.08.2019	0.97413347	0.92230897
22.08.2019	0.99957182	0.99862403
21.08.2019	1.00832470	1.02488270
20.08.2019	0.99216370	0.97639967
19.08.2019	1.01218378	1.03645994
16.08.2019	1.01450502	1.04342365
15.08.2019	1.00254418	1.00754113
14.08.2019	0.97078726	0.91227038
13.08.2019	1.01483988	1.04442820
12.08.2019	0.98812132	0.96427253
09.08.2019	0.99346145	0.98029293
08.08.2019	1.01883982	1.05642805
07.08.2019	1.00084581	1.00244604
06.08.2019	1.01309602	1.03919664
05.08.2019	0.97030211	0.91081492
02.08.2019	0.99279490	0.97829331
01.08.2019	0.99107824	0.97314329
31.07.2019	0.98910910	0.96740028
30.07.2019	0.99741451	0.99231647
29.07.2019	0.99837681	0.99520338
26.07.2019	1.00737968	1.02221199
25.07.2019	0.99473124	0.98426667
24.07.2019	1.00468053	1.01411456
23.07.2019	1.00684009	1.02059320
22.07.2019	1.00282213	1.00853932
19.07.2019	0.99381760	0.98152576
18.07.2019	1.00357504	1.01079805
17.07.2019	0.99346297	0.98046183
16.07.2019	0.99658967	0.98984194
15.07.2019	1.00016876	1.00057925
12.07.2019	1.00461270	1.01391106
11.07.2019	1.00227836	1.00690805
10.07.2019	1.00450371	1.01358405
09.07.2019	1.00123025	1.00376370
08.07.2019	0.99515879	0.98554931
05.07.2019	0.99818780	0.99463633
03.07.2019	1.00766511	1.02306830
02.07.2019	1.00292185	1.00883849
01.07.2019	1.00766581	1.02307040
28.06.2019	1.00582183	1.01738408
27.06.2019	1.00388807	1.01158280
26.06.2019	0.99883121	0.99641221
25.06.2019	0.99056886	0.97162513
24.06.2019	0.99833246	0.99491595
21.06.2019	0.99880503	0.99633364
20.06.2019	1.00953626	1.02852736
19.06.2019	1.00305001	1.00906858
18.06.2019	1.00978236	1.02926565
17.06.2019	1.00099757	1.00291129
14.06.2019	0.99845435	0.99528161
13.06.2019	1.00416317	1.01240806
12.06.2019	0.99802847	0.99400398
11.06.2019	0.99971604	0.99906668
10.06.2019	1.00472592	1.01409635
07.06.2019	1.01056381	1.03160998
06.06.2019	1.00620254	1.01852617
05.06.2019	1.00822933	1.02460657
04.06.2019	1.02150028	1.06441943
03.06.2019	0.99730464	0.99183249
31.05.2019	0.98678296	0.96044068
30.05.2019	1.00207416	1.00631427
29.05.2019	0.99306484	0.97928632
28.05.2019	0.99160079	0.97489417
24.05.2019	1.00132831	1.00407671
